"Any","zona","dat","via","pk","nomMun","nomCom","nomDem","F_MORTS","F_FERITS_GREUS","F_FERITS_LLEUS","F_VICTIMES","F_UNITATS_IMPLICADES","F_VIANANTS_IMPLICADES","F_BICICLETES_IMPLICADES","F_CICLOMOTORS_IMPLICADES","F_MOTOCICLETES_IMPLICADES","F_VEH_LLEUGERS_IMPLICADES","F_VEH_PESANTS_IMPLICADES","F_ALTRES_UNIT_IMPLICADES","F_UNIT_DESC_IMPLICADES","C_VELOCITAT_VIA","D_ACC_AMB_FUGA","D_BOIRA","D_CARACT_ENTORN","D_CARRIL_ESPECIAL","D_CIRCULACIO_MESURES_ESP","D_CLIMATOLOGIA","D_FUNC_ESP_VIA","D_GRAVETAT","D_INFLUIT_BOIRA","D_INFLUIT_CARACT_ENTORN","D_INFLUIT_CIRCULACIO","D_INFLUIT_ESTAT_CLIMA","D_INFLUIT_INTEN_VENT","D_INFLUIT_LLUMINOSITAT","D_INFLUIT_MESU_ESP","D_INFLUIT_OBJ_CALCADA","D_INFLUIT_SOLCS_RASES","D_INFLUIT_VISIBILITAT","D_INTER_SECCIO","D_LIMIT_VELOCITAT","D_LLUMINOSITAT","D_REGULACIO_PRIORITAT","D_SENTITS_VIA","D_SUBTIPUS_ACCIDENT","D_SUBTIPUS_TRAM","D_SUBZONA","D_SUPERFICIE","D_TIPUS_VIA","D_TITULARITAT_VIA","D_TRACAT_ALTIMETRIC","D_VENT","grupDiaLab","hor","grupHor","tipAcc","tipDia"
"2019","Carretera","29/09/2019","TV-3531","2,4","Gandesa","Terra Alta","Tarragona","0","1","0","1","1","0","0","0","0","1","0","0","0","100","No","Si","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Si","No","No","No","No","No","No","No","No","No","En secció","Genérica via","Alba o capvespre","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","6,55","Matí","Sortida de la calcada sense especificar","dg"
"2019","Carretera","24/01/2019","C-32","54,5","Sant Boi de Llobregat","Baix Llobregat","Barcelona","0","2","0","2","1","0","0","0","1","0","0","0","0","60","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Si","No","No","No","No","No","No","No","Si","En secció","Senyal velocitat","De nit, sense llum artificial","NA","Un sol sentit","Caiguda en la via","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Vent moderat","Feiners","23,35","Nit","Bolcada a la calcada","dill-dij"
"2019","Carretera","13/04/2019","AP-7","240,5","Tarragona","Tarragonès","Tarragona","0","1","1","2","2","0","0","0","0","1","1","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient","NA","Un sol sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","CapDeSetmana","4,19","Nit","Col.lisió de vehicles en marxa","dis"
"2019","Carretera","02/01/2019","C-35","50,2","Vilalba Sasserra","Vallès Oriental","Barcelona","0","1","1","2","3","0","0","0","1","2","0","0","0","100","No","No n'hi ha","A nivell","Carril central","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Col·lisió frontal","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners","17,09","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2019","Carretera","05/08/2019","T-1025","3,3","Santa Bàrbara","Montsià","Tarragona","0","1","0","1","1","0","0","0","0","0","1","0","0","70","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","Feiners","8,08","Matí","Sortida de la calcada sense especificar","dill-dij"
"2019","Zona urbana","12/07/2019","SE","999999","Olot","Garrotxa","Girona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Encalç","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","15,44","Tarda","Col.lisió de vehicles en marxa","div"
"2019","Zona urbana","11/04/2019","SE","999999","Reus","Baix Camp","Tarragona","0","1","0","1","1","0","0","1","0","0","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Caiguda en la via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","17,3","Tarda","Bolcada a la calcada","dill-dij"
"2019","Zona urbana","02/07/2019","SE","999999","Amposta","Montsià","Tarragona","0","1","0","1","1","0","0","1","0","0","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Senyal Stop o cedeix pas","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","0,15","Nit","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
"2019","Zona urbana","01/06/2019","SE","999999","Amposta","Montsià","Tarragona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar","NA","Un sol sentit","Atropellament","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","19,27","Tarda","Atropellament","dis"
"2019","Zona urbana","16/02/2019","SE","999999","Prat de Llobregat, el","Baix Llobregat","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","30","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","11,34","Matí","Atropellament","dis"
"2019","Zona urbana","18/04/2019","SE","999999","Reus","Baix Camp","Tarragona","0","1","1","2","3","2","0","0","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","17","Tarda","Atropellament","dill-dij"
"2019","Zona urbana","09/12/2019","SE","999999","Vilassar de Mar","Maresme","Barcelona","0","1","0","1","1","0","1","0","0","0","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient","NA","Un sol sentit","Caiguda en la via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","18,4","Tarda","Bolcada a la calcada","dill-dij"
"2019","Carretera","10/08/2019","BV-4512","2,5","Artés","Bages","Barcelona","0","2","1","3","1","0","0","0","0","1","0","0","0","70","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","CapDeSetmana","12,26","Matí","Sortida de la calcada sense especificar","dis"
"2019","Zona urbana","22/06/2019","SE","999999","Badalona","Barcelonès","Barcelona","0","1","0","1","1","0","0","1","0","0","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Caiguda en la via","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","0,55","Nit","Bolcada a la calcada","dis"
"2019","Zona urbana","05/06/2019","SE","999999","Martorell","Baix Llobregat","Barcelona","0","1","0","1","3","0","0","0","1","2","0","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Encalç","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","16,47","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2019","Zona urbana","15/09/2019","C-1415a","17,6","Terrassa","Vallès Occidental","Barcelona","0","1","0","1","2","0","1","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Semàfor","Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Travessera","Sec i net","Carretera convencional","Municipal","Rampa o pendent","Calma, vent molt suau","CapDeSetmana","12,1","Matí","Col.lisió de vehicles en marxa","dg"
"2019","Carretera","05/12/2019","B-225","3,4","Castellbisbal","Vallès Occidental","Barcelona","0","1","0","1","1","0","0","0","0","1","0","0","0","60","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Senyal velocitat","De nit, il·luminació artificial suficient","Senyal Stop o cedeix pas","Doble sentit","Resta sortides de via","Giratòria","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","Feiners","21,1","Tarda","Sortida de la calcada sense especificar","dill-dij"
"2019","Zona urbana","21/02/2019","BV-1221","1,3","Terrassa","Vallès Occidental","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Sense especificar","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient","NA","Sense especificar","Envestida (frontal lateral)","NA","Travessera","Sec i net","Carretera convencional","NA","Sense especificar","Calma, vent molt suau","Feiners","21","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2019","Zona urbana","16/02/2019","SE","999999","Santa Coloma de Gramenet","Barcelonès","Barcelona","0","1","1","2","2","1","0","0","1","0","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial suficient","NA","NA","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","21,34","Tarda","Atropellament","dis"
"2019","Zona urbana","21/02/2019","SE","999999","Moià","Moianès","Barcelona","0","1","0","1","1","0","0","0","1","0","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Caiguda en la via","Intersecció en T o Y","Zona urbana","Inundat","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","14,45","Tarda","Bolcada a la calcada","dill-dij"
"2019","Carretera","13/03/2019","SE","999999","Malla","Osona","Barcelona","0","1","0","1","2","0","1","0","0","1","0","0","0","100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","Si","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols norma prioritat de pas","Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Carretera","Sec i net","Camí rural/pista forestal","Municipal","Pla","Calma, vent molt suau","Feiners","15,4","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2019","Carretera","09/03/2019","BV-2127","3,4","Vilobí del Penedès","Alt Penedès","Barcelona","0","1","1","2","1","0","0","0","0","1","0","0","0","50","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, il·luminació artificial insuficient","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","CapDeSetmana","7,03","Matí","Sortida de la calcada sense especificar","dis"
"2019","Zona urbana","28/07/2019","SE","999999","Vendrell, el","Baix Penedès","Tarragona","0","1","0","1","1","0","0","0","0","0","0","1","0","40","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Sense especificar","No","No","Sense especificar","No","No","No","No","No","En secció","Senyal velocitat","Alba o capvespre","NA","Un sol sentit","Caiguda en la via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Sense especificar","Calma, vent molt suau","CapDeSetmana","20,56","Tarda","Bolcada a la calcada","dg"
"2019","Zona urbana","02/02/2019","SE","999999","Terrassa","Vallès Occidental","Barcelona","0","1","1","2","2","1","0","0","0","0","0","1","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","Si","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","12,15","Matí","Atropellament","dis"
"2019","Carretera","28/02/2019","C-153","10,9","Esquirol, l'","Osona","Barcelona","0","3","2","5","2","0","0","0","0","2","0","0","0","50","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, il·luminació artificial insuficient","NA","Doble sentit","Envestida (frontal lateral)","NA","Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","Feiners","22,45","Nit","Col.lisió de vehicles en marxa","dill-dij"
"2019","Carretera","30/09/2019","BP-1103","2,5","Marganell","Bages","Barcelona","0","1","0","1","1","0","0","0","1","0","0","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners","17,09","Tarda","Altres","dill-dij"
"2019","Zona urbana","28/02/2019","SE","999999","Santa Eugènia de Berga","Osona","Barcelona","0","1","0","1","2","0","1","0","0","1","0","0","0","30","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, sense llum artificial","NA","Doble sentit","Fregament o col·lisió lateral","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Pla","Calma, vent molt suau","Feiners","22,12","Nit","Col.lisió de vehicles en marxa","dill-dij"
"2019","Carretera","07/08/2019","C-1412b","12,4","Baronia de Rialb, la","Noguera","Lleida","1","0","1","2","1","0","0","0","0","1","0","0","0","100","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners","14,18","Tarda","Sortida de la calcada sense especificar","dill-dij"
